pm25,pm10,co,no2,so2,aqi_reference,datetime,city,latitude,longitude
70.5,106.4,1.029,38.8,31.5,189,2024-01-24 16:00:00,Delhi,28.6139,77.209
99.9,148.5,1.369,60.9,37.4,188,2024-01-24 17:00:00,Delhi,28.6139,77.209
115.9,171.4,1.561,63.5,40.9,188,2024-01-24 18:00:00,Delhi,28.6139,77.209
122.9,180.7,1.826,66.9,45.7,187,2024-01-24 19:00:00,Delhi,28.6139,77.209
126.7,185.8,2.033,68.2,48.8,185,2024-01-24 20:00:00,Delhi,28.6139,77.209
129.9,190.0,2.131,65.9,49.1,184,2024-01-24 21:00:00,Delhi,28.6139,77.209
135.5,197.9,2.171,61.5,47.6,183,2024-01-24 22:00:00,Delhi,28.6139,77.209
136.9,199.8,2.172,56.9,44.9,182,2024-01-24 23:00:00,Delhi,28.6139,77.209
132.2,191.9,2.126,52.3,40.2,182,2024-01-25 00:00:00,Delhi,28.6139,77.209
127.6,184.9,2.041,47.4,34.1,181,2024-01-25 01:00:00,Delhi,28.6139,77.209
124.3,180.2,1.967,43.1,29.7,181,2024-01-25 02:00:00,Delhi,28.6139,77.209
122.5,177.0,1.896,38.5,27.6,180,2024-01-25 03:00:00,Delhi,28.6139,77.209
119.0,171.8,1.836,34.5,27.1,180,2024-01-25 04:00:00,Delhi,28.6139,77.209
115.5,165.8,1.632,19.3,14.1,180,2024-01-25 05:00:00,Delhi,28.6139,77.209
115.5,166.2,1.678,22.6,16.3,180,2024-01-25 06:00:00,Delhi,28.6139,77.209
118.3,170.0,1.74,27.2,19.4,180,2024-01-25 07:00:00,Delhi,28.6139,77.209
122.0,175.6,1.777,30.2,22.5,180,2024-01-25 08:00:00,Delhi,28.6139,77.209
124.8,180.2,1.79,30.6,25.3,180,2024-01-25 09:00:00,Delhi,28.6139,77.209
129.5,187.2,1.777,29.6,28.3,180,2024-01-25 10:00:00,Delhi,28.6139,77.209
130.9,190.0,1.699,27.7,31.4,180,2024-01-25 11:00:00,Delhi,28.6139,77.209
123.9,181.1,1.479,22.8,35.1,180,2024-01-25 12:00:00,Delhi,28.6139,77.209
106.6,159.7,1.193,17.0,39.1,181,2024-01-25 13:00:00,Delhi,28.6139,77.209
90.6,139.7,1.024,17.9,42.5,182,2024-01-25 14:00:00,Delhi,28.6139,77.209
81.3,128.5,1.038,31.0,43.7,182,2024-01-25 15:00:00,Delhi,28.6139,77.209
79.2,125.3,1.168,50.7,44.3,183,2024-01-25 16:00:00,Delhi,28.6139,77.209
115.9,177.0,1.544,71.7,60.9,183,2024-01-25 17:00:00,Delhi,28.6139,77.209
138.3,209.1,1.812,77.4,65.9,183,2024-01-25 18:00:00,Delhi,28.6139,77.209
147.6,219.8,2.183,85.0,72.6,184,2024-01-25 19:00:00,Delhi,28.6139,77.209
149.9,221.2,2.463,89.3,77.3,184,2024-01-25 20:00:00,Delhi,28.6139,77.209
152.3,223.1,2.567,87.2,78.3,185,2024-01-25 21:00:00,Delhi,28.6139,77.209
156.0,227.2,2.58,81.8,77.2,185,2024-01-25 22:00:00,Delhi,28.6139,77.209
156.9,228.6,2.568,76.6,74.7,186,2024-01-25 23:00:00,Delhi,28.6139,77.209
153.7,223.5,2.54,73.0,70.0,186,2024-01-26 00:00:00,Delhi,28.6139,77.209
151.8,220.7,2.487,69.6,63.9,187,2024-01-26 01:00:00,Delhi,28.6139,77.209
149.5,217.5,2.442,66.6,59.0,187,2024-01-26 02:00:00,Delhi,28.6139,77.209
147.6,214.7,2.404,62.7,56.0,188,2024-01-26 03:00:00,Delhi,28.6139,77.209
146.7,213.7,2.376,59.2,54.2,188,2024-01-26 04:00:00,Delhi,28.6139,77.209
145.8,214.2,2.222,65.4,57.9,189,2024-01-26 05:00:00,Delhi,28.6139,77.209
147.1,217.0,2.517,79.0,65.3,190,2024-01-26 06:00:00,Delhi,28.6139,77.209
158.8,233.8,2.902,96.7,75.4,190,2024-01-26 07:00:00,Delhi,28.6139,77.209
170.9,252.4,3.032,101.4,82.6,191,2024-01-26 08:00:00,Delhi,28.6139,77.209
170.4,250.5,2.671,80.7,84.9,192,2024-01-26 09:00:00,Delhi,28.6139,77.209
158.3,238.0,2.055,47.1,84.4,193,2024-01-26 10:00:00,Delhi,28.6139,77.209
143.0,217.5,1.546,21.4,81.2,194,2024-01-26 11:00:00,Delhi,28.6139,77.209
125.3,189.5,1.262,10.8,73.8,194,2024-01-26 12:00:00,Delhi,28.6139,77.209
107.1,162.1,1.084,8.0,63.8,194,2024-01-26 13:00:00,Delhi,28.6139,77.209
94.8,143.0,1.02,12.4,56.4,194,2024-01-26 14:00:00,Delhi,28.6139,77.209
86.6,130.9,1.077,26.3,52.4,194,2024-01-26 15:00:00,Delhi,28.6139,77.209
84.5,127.1,1.247,47.3,50.9,194,2024-01-26 16:00:00,Delhi,28.6139,77.209
123.9,183.5,1.711,76.3,71.8,207,2024-01-26 17:00:00,Delhi,28.6139,77.209
154.6,227.7,2.19,99.6,85.6,214,2024-01-26 18:00:00,Delhi,28.6139,77.209
182.5,267.3,2.843,131.0,104.5,212,2024-01-26 19:00:00,Delhi,28.6139,77.209
193.7,283.1,3.288,149.9,116.8,201,2024-01-26 20:00:00,Delhi,28.6139,77.209
189.5,277.5,3.359,145.8,118.4,197,2024-01-26 21:00:00,Delhi,28.6139,77.209
181.6,265.4,3.221,129.2,113.4,198,2024-01-26 22:00:00,Delhi,28.6139,77.209
169.0,247.7,2.983,110.4,102.9,198,2024-01-26 23:00:00,Delhi,28.6139,77.209
147.6,217.0,2.619,91.1,83.4,198,2024-01-27 00:00:00,Delhi,28.6139,77.209
124.8,183.5,2.156,69.6,58.4,198,2024-01-27 01:00:00,Delhi,28.6139,77.209
107.6,158.8,1.782,51.6,38.8,198,2024-01-27 02:00:00,Delhi,28.6139,77.209
96.6,143.0,1.568,38.4,29.3,197,2024-01-27 03:00:00,Delhi,28.6139,77.209
87.5,129.5,1.443,28.6,25.2,196,2024-01-27 04:00:00,Delhi,28.6139,77.209
70.8,104.5,1.215,17.2,20.1,194,2024-01-27 05:00:00,Delhi,28.6139,77.209
67.1,99.0,1.302,23.1,21.9,193,2024-01-27 06:00:00,Delhi,28.6139,77.209
69.2,101.7,1.418,31.0,24.3,191,2024-01-27 07:00:00,Delhi,28.6139,77.209
71.7,105.5,1.463,34.6,25.7,189,2024-01-27 08:00:00,Delhi,28.6139,77.209
72.9,106.9,1.384,29.7,25.1,187,2024-01-27 09:00:00,Delhi,28.6139,77.209
68.0,100.8,1.236,20.6,23.4,185,2024-01-27 10:00:00,Delhi,28.6139,77.209
61.7,92.9,1.085,13.2,21.9,183,2024-01-27 11:00:00,Delhi,28.6139,77.209
54.0,83.4,0.93,9.4,20.7,181,2024-01-27 12:00:00,Delhi,28.6139,77.209
48.3,75.7,0.772,7.4,19.6,179,2024-01-27 13:00:00,Delhi,28.6139,77.209
44.9,71.2,0.677,8.2,19.3,178,2024-01-27 14:00:00,Delhi,28.6139,77.209
44.2,70.1,0.679,12.8,19.9,177,2024-01-27 15:00:00,Delhi,28.6139,77.209
46.4,71.7,0.745,20.2,21.4,176,2024-01-27 16:00:00,Delhi,28.6139,77.209
46.8,70.3,0.893,35.0,24.7,175,2024-01-27 17:00:00,Delhi,28.6139,77.209
55.3,82.7,1.05,42.9,30.6,173,2024-01-27 18:00:00,Delhi,28.6139,77.209
62.9,93.6,1.27,53.9,38.9,171,2024-01-27 19:00:00,Delhi,28.6139,77.209
69.6,104.1,1.455,61.9,46.1,169,2024-01-27 20:00:00,Delhi,28.6139,77.209
75.7,113.9,1.574,64.5,51.6,166,2024-01-27 21:00:00,Delhi,28.6139,77.209
82.9,125.3,1.659,64.2,56.1,163,2024-01-27 22:00:00,Delhi,28.6139,77.209
87.5,132.7,1.704,62.5,57.6,161,2024-01-27 23:00:00,Delhi,28.6139,77.209
86.6,131.8,1.693,59.2,54.2,159,2024-01-28 00:00:00,Delhi,28.6139,77.209
85.4,130.4,1.643,54.4,47.9,158,2024-01-28 01:00:00,Delhi,28.6139,77.209
84.5,129.0,1.6,50.2,43.1,157,2024-01-28 02:00:00,Delhi,28.6139,77.209
83.4,127.1,1.533,45.3,40.6,157,2024-01-28 03:00:00,Delhi,28.6139,77.209
82.7,125.3,1.472,40.9,39.7,156,2024-01-28 04:00:00,Delhi,28.6139,77.209
93.4,142.5,1.738,51.6,50.2,156,2024-01-28 05:00:00,Delhi,28.6139,77.209
97.6,148.5,2.186,72.4,63.7,157,2024-01-28 06:00:00,Delhi,28.6139,77.209
115.3,173.7,2.779,99.9,81.8,158,2024-01-28 07:00:00,Delhi,28.6139,77.209
141.6,210.9,3.039,111.9,91.9,159,2024-01-28 08:00:00,Delhi,28.6139,77.209
122.5,181.6,2.643,93.2,85.8,160,2024-01-28 09:00:00,Delhi,28.6139,77.209
101.7,151.8,1.913,59.0,71.7,161,2024-01-28 10:00:00,Delhi,28.6139,77.209
92.0,138.8,1.339,32.7,61.6,162,2024-01-28 11:00:00,Delhi,28.6139,77.209
87.5,133.6,1.108,23.3,61.1,163,2024-01-28 12:00:00,Delhi,28.6139,77.209
85.9,132.2,1.032,21.8,64.5,163,2024-01-28 13:00:00,Delhi,28.6139,77.209
85.4,130.9,1.035,25.2,66.8,164,2024-01-28 14:00:00,Delhi,28.6139,77.209
85.9,130.9,1.128,35.3,65.8,165,2024-01-28 15:00:00,Delhi,28.6139,77.209
87.5,131.3,1.3,50.2,63.8,166,2024-01-28 16:00:00,Delhi,28.6139,77.209
88.9,131.3,1.267,50.6,58.1,167,2024-01-28 17:00:00,Delhi,28.6139,77.209
93.1,137.4,1.316,52.4,56.4,171,2024-01-28 18:00:00,Delhi,28.6139,77.209
92.7,136.4,1.38,54.6,54.0,169,2024-01-28 19:00:00,Delhi,28.6139,77.209
89.9,132.7,1.41,54.2,51.2,169,2024-01-28 20:00:00,Delhi,28.6139,77.209
88.2,130.4,1.379,49.3,48.4,170,2024-01-28 21:00:00,Delhi,28.6139,77.209
87.5,129.0,1.313,41.8,45.2,170,2024-01-28 22:00:00,Delhi,28.6139,77.209
84.8,125.3,1.238,34.4,41.6,170,2024-01-28 23:00:00,Delhi,28.6139,77.209
80.1,118.5,1.153,27.5,36.9,170,2024-01-29 00:00:00,Delhi,28.6139,77.209
76.4,113.4,1.058,20.8,31.6,170,2024-01-29 01:00:00,Delhi,28.6139,77.209
73.3,109.0,0.984,15.9,27.9,170,2024-01-29 02:00:00,Delhi,28.6139,77.209
71.2,105.7,0.928,12.8,26.1,169,2024-01-29 03:00:00,Delhi,28.6139,77.209
69.8,103.1,0.892,11.6,25.8,169,2024-01-29 04:00:00,Delhi,28.6139,77.209
69.6,102.4,0.899,13.3,27.3,169,2024-01-29 05:00:00,Delhi,28.6139,77.209
71.7,105.7,1.04,21.5,31.5,168,2024-01-29 06:00:00,Delhi,28.6139,77.209
79.2,115.9,1.231,32.6,37.4,168,2024-01-29 07:00:00,Delhi,28.6139,77.209
87.8,128.1,1.345,38.9,42.9,167,2024-01-29 08:00:00,Delhi,28.6139,77.209
92.0,135.5,1.317,35.8,47.5,166,2024-01-29 09:00:00,Delhi,28.6139,77.209
95.9,142.0,1.212,27.8,51.7,165,2024-01-29 10:00:00,Delhi,28.6139,77.209
98.7,147.1,1.105,21.2,54.6,165,2024-01-29 11:00:00,Delhi,28.6139,77.209
95.7,143.4,0.984,15.8,54.7,165,2024-01-29 12:00:00,Delhi,28.6139,77.209
92.0,138.3,0.861,11.7,53.5,165,2024-01-29 13:00:00,Delhi,28.6139,77.209
89.6,135.0,0.837,15.5,54.1,165,2024-01-29 14:00:00,Delhi,28.6139,77.209
87.5,131.8,0.937,32.3,56.7,166,2024-01-29 15:00:00,Delhi,28.6139,77.209
88.0,132.7,1.137,57.0,61.1,166,2024-01-29 16:00:00,Delhi,28.6139,77.209
130.9,195.1,1.561,80.8,73.3,173,2024-01-29 17:00:00,Delhi,28.6139,77.209
155.1,229.6,2.029,97.8,85.5,186,2024-01-29 18:00:00,Delhi,28.6139,77.209
176.5,259.8,2.665,120.6,101.7,186,2024-01-29 19:00:00,Delhi,28.6139,77.209
190.9,280.3,3.08,132.8,110.5,171,2024-01-29 20:00:00,Delhi,28.6139,77.209
192.3,282.2,3.086,125.6,105.7,172,2024-01-29 21:00:00,Delhi,28.6139,77.209
183.9,269.2,2.871,107.9,93.4,174,2024-01-29 22:00:00,Delhi,28.6139,77.209
167.6,244.9,2.606,90.0,79.9,176,2024-01-29 23:00:00,Delhi,28.6139,77.209
149.0,216.5,2.306,74.3,65.7,178,2024-01-30 00:00:00,Delhi,28.6139,77.209
135.5,197.0,1.956,58.5,50.3,180,2024-01-30 01:00:00,Delhi,28.6139,77.209
125.7,183.0,1.683,45.6,38.5,181,2024-01-30 02:00:00,Delhi,28.6139,77.209
118.7,173.2,1.532,36.8,32.6,182,2024-01-30 03:00:00,Delhi,28.6139,77.209
113.6,166.2,1.457,30.9,30.3,183,2024-01-30 04:00:00,Delhi,28.6139,77.209
138.8,203.5,1.866,44.9,41.4,184,2024-01-30 05:00:00,Delhi,28.6139,77.209
135.5,198.8,1.914,45.5,41.7,186,2024-01-30 06:00:00,Delhi,28.6139,77.209
136.0,198.4,1.974,46.1,42.1,187,2024-01-30 07:00:00,Delhi,28.6139,77.209
138.8,201.6,1.968,44.7,41.6,188,2024-01-30 08:00:00,Delhi,28.6139,77.209
139.2,202.1,1.855,40.0,39.3,189,2024-01-30 09:00:00,Delhi,28.6139,77.209
136.4,199.3,1.676,33.4,36.2,190,2024-01-30 10:00:00,Delhi,28.6139,77.209
130.9,191.9,1.481,27.0,34.3,191,2024-01-30 11:00:00,Delhi,28.6139,77.209
116.4,173.2,1.238,18.9,34.3,192,2024-01-30 12:00:00,Delhi,28.6139,77.209
103.4,156.5,0.979,11.1,35.4,192,2024-01-30 13:00:00,Delhi,28.6139,77.209
94.5,147.1,0.846,11.2,37.3,193,2024-01-30 14:00:00,Delhi,28.6139,77.209
87.8,140.2,0.877,23.8,38.1,193,2024-01-30 15:00:00,Delhi,28.6139,77.209
86.8,139.7,1.035,44.4,39.6,193,2024-01-30 16:00:00,Delhi,28.6139,77.209
152.7,238.4,1.457,77.4,57.4,193,2024-01-30 17:00:00,Delhi,28.6139,77.209
181.1,280.3,2.002,100.9,75.0,193,2024-01-30 18:00:00,Delhi,28.6139,77.209
207.7,317.6,2.761,133.2,99.7,194,2024-01-30 19:00:00,Delhi,28.6139,77.209
228.6,348.3,3.382,156.9,121.2,195,2024-01-30 20:00:00,Delhi,28.6139,77.209
242.1,367.9,3.749,164.8,137.9,195,2024-01-30 21:00:00,Delhi,28.6139,77.209
252.4,382.8,3.977,164.2,151.4,196,2024-01-30 22:00:00,Delhi,28.6139,77.209
256.1,388.4,4.061,159.2,155.6,198,2024-01-30 23:00:00,Delhi,28.6139,77.209
249.6,378.1,3.969,149.5,145.0,200,2024-01-31 00:00:00,Delhi,28.6139,77.209
236.6,359.5,3.732,135.4,125.1,204,2024-01-31 01:00:00,Delhi,28.6139,77.209
219.3,334.3,3.443,122.1,106.6,208,2024-01-31 02:00:00,Delhi,28.6139,77.209
199.3,303.6,3.067,110.3,91.9,212,2024-01-31 03:00:00,Delhi,28.6139,77.209
183.9,280.3,2.637,99.3,78.6,215,2024-01-31 04:00:00,Delhi,28.6139,77.209
150.9,227.7,1.716,48.1,50.9,218,2024-01-31 05:00:00,Delhi,28.6139,77.209
145.8,220.3,1.793,52.8,52.0,219,2024-01-31 06:00:00,Delhi,28.6139,77.209
148.5,224.0,1.888,58.8,53.6,219,2024-01-31 07:00:00,Delhi,28.6139,77.209
152.3,229.1,1.888,59.5,55.5,220,2024-01-31 08:00:00,Delhi,28.6139,77.209
151.3,225.8,1.704,49.8,58.2,220,2024-01-31 09:00:00,Delhi,28.6139,77.209
148.1,225.4,1.424,34.7,61.0,221,2024-01-31 10:00:00,Delhi,28.6139,77.209
147.6,227.2,1.194,23.0,62.2,221,2024-01-31 11:00:00,Delhi,28.6139,77.209
141.6,219.3,1.068,17.7,60.5,222,2024-01-31 12:00:00,Delhi,28.6139,77.209
134.1,209.5,0.992,15.7,57.0,223,2024-01-31 13:00:00,Delhi,28.6139,77.209
126.7,203.5,0.955,17.0,53.3,224,2024-01-31 14:00:00,Delhi,28.6139,77.209
120.1,196.5,0.966,22.6,49.3,226,2024-01-31 15:00:00,Delhi,28.6139,77.209
119.2,193.7,1.015,31.4,45.0,227,2024-01-31 16:00:00,Delhi,28.6139,77.209
118.5,190.0,1.059,36.3,38.4,228,2024-01-31 17:00:00,Delhi,28.6139,77.209
127.6,202.6,1.148,41.4,42.8,227,2024-01-31 18:00:00,Delhi,28.6139,77.209
131.8,204.0,1.273,48.5,49.0,225,2024-01-31 19:00:00,Delhi,28.6139,77.209
137.8,212.8,1.382,55.1,55.5,222,2024-01-31 20:00:00,Delhi,28.6139,77.209
142.5,220.3,1.492,62.5,64.2,218,2024-01-31 21:00:00,Delhi,28.6139,77.209
140.6,219.8,1.586,69.2,73.1,214,2024-01-31 22:00:00,Delhi,28.6139,77.209
148.1,232.4,1.565,68.4,74.3,209,2024-01-31 23:00:00,Delhi,28.6139,77.209
131.3,205.8,1.335,53.3,61.1,205,2024-02-01 00:00:00,Delhi,28.6139,77.209
106.2,169.0,0.99,30.8,40.2,200,2024-02-01 01:00:00,Delhi,28.6139,77.209
87.5,142.5,0.715,13.8,24.1,197,2024-02-01 02:00:00,Delhi,28.6139,77.209
76.6,126.7,0.583,8.1,18.0,194,2024-02-01 03:00:00,Delhi,28.6139,77.209
70.8,117.6,0.521,8.0,16.7,191,2024-02-01 04:00:00,Delhi,28.6139,77.209
65.7,111.3,0.491,9.3,16.0,189,2024-02-01 05:00:00,Delhi,28.6139,77.209
61.7,105.2,0.518,13.5,17.0,187,2024-02-01 06:00:00,Delhi,28.6139,77.209
60.3,101.3,0.555,19.2,18.5,185,2024-02-01 07:00:00,Delhi,28.6139,77.209
59.6,98.5,0.582,22.4,20.3,183,2024-02-01 08:00:00,Delhi,28.6139,77.209
62.2,103.1,0.591,20.5,22.8,181,2024-02-01 09:00:00,Delhi,28.6139,77.209
69.4,111.1,0.59,16.1,25.6,179,2024-02-01 10:00:00,Delhi,28.6139,77.209
76.1,119.7,0.589,12.7,27.4,178,2024-02-01 11:00:00,Delhi,28.6139,77.209
80.3,126.7,0.58,11.0,27.2,176,2024-02-01 12:00:00,Delhi,28.6139,77.209
81.5,129.9,0.57,10.3,26.0,175,2024-02-01 13:00:00,Delhi,28.6139,77.209
78.5,128.1,0.587,12.3,25.4,173,2024-02-01 14:00:00,Delhi,28.6139,77.209
76.1,124.3,0.656,19.4,26.3,172,2024-02-01 15:00:00,Delhi,28.6139,77.209
74.0,119.2,0.752,29.3,27.7,171,2024-02-01 16:00:00,Delhi,28.6139,77.209
76.6,114.1,0.774,33.4,30.7,170,2024-02-01 17:00:00,Delhi,28.6139,77.209
70.3,103.1,0.778,33.1,29.9,170,2024-02-01 18:00:00,Delhi,28.6139,77.209
64.3,93.1,0.783,32.7,28.7,168,2024-02-01 19:00:00,Delhi,28.6139,77.209
59.8,85.9,0.784,32.0,27.7,167,2024-02-01 20:00:00,Delhi,28.6139,77.209
58.1,83.6,0.781,31.0,27.2,165,2024-02-01 21:00:00,Delhi,28.6139,77.209
58.8,84.8,0.774,29.6,26.8,163,2024-02-01 22:00:00,Delhi,28.6139,77.209
59.6,86.4,0.764,28.1,26.2,161,2024-02-01 23:00:00,Delhi,28.6139,77.209
58.8,85.7,0.744,26.0,24.9,160,2024-02-02 00:00:00,Delhi,28.6139,77.209
59.0,86.4,0.721,23.7,23.3,158,2024-02-02 01:00:00,Delhi,28.6139,77.209
59.4,87.5,0.711,22.4,22.7,157,2024-02-02 02:00:00,Delhi,28.6139,77.209
60.5,89.9,0.716,22.6,23.7,156,2024-02-02 03:00:00,Delhi,28.6139,77.209
62.2,92.9,0.735,23.8,25.6,156,2024-02-02 04:00:00,Delhi,28.6139,77.209
56.5,82.4,0.762,23.2,23.9,156,2024-02-02 05:00:00,Delhi,28.6139,77.209
58.3,85.7,1.033,32.7,29.9,156,2024-02-02 06:00:00,Delhi,28.6139,77.209
69.6,102.4,1.393,45.2,38.0,155,2024-02-02 07:00:00,Delhi,28.6139,77.209
82.7,122.0,1.562,50.7,43.1,156,2024-02-02 08:00:00,Delhi,28.6139,77.209
81.0,121.1,1.355,42.5,42.5,156,2024-02-02 09:00:00,Delhi,28.6139,77.209
77.5,122.9,0.958,27.2,38.9,157,2024-02-02 10:00:00,Delhi,28.6139,77.209
69.4,116.2,0.641,15.2,34.9,157,2024-02-02 11:00:00,Delhi,28.6139,77.209
61.9,101.3,0.51,10.0,31.1,157,2024-02-02 12:00:00,Delhi,28.6139,77.209
54.1,86.8,0.461,8.1,27.0,156,2024-02-02 13:00:00,Delhi,28.6139,77.209
49.0,77.5,0.449,8.7,23.7,156,2024-02-02 14:00:00,Delhi,28.6139,77.209
45.8,71.5,0.473,12.9,21.6,155,2024-02-02 15:00:00,Delhi,28.6139,77.209
43.1,66.4,0.534,19.7,20.3,154,2024-02-02 16:00:00,Delhi,28.6139,77.209
61.9,96.2,0.633,27.3,21.7,154,2024-02-02 17:00:00,Delhi,28.6139,77.209
63.8,97.1,0.678,30.0,22.3,153,2024-02-02 18:00:00,Delhi,28.6139,77.209
63.6,95.9,0.739,33.6,23.0,153,2024-02-02 19:00:00,Delhi,28.6139,77.209
61.9,94.1,0.778,35.0,23.1,153,2024-02-02 20:00:00,Delhi,28.6139,77.209
60.1,91.7,0.778,32.7,22.0,153,2024-02-02 21:00:00,Delhi,28.6139,77.209
58.3,88.9,0.756,28.2,20.3,153,2024-02-02 22:00:00,Delhi,28.6139,77.209
54.7,83.4,0.723,23.7,18.4,153,2024-02-02 23:00:00,Delhi,28.6139,77.209
48.1,72.9,0.677,19.2,16.1,153,2024-02-03 00:00:00,Delhi,28.6139,77.209
41.4,62.4,0.621,14.7,13.6,153,2024-02-03 01:00:00,Delhi,28.6139,77.209
34.9,52.2,0.575,11.4,12.0,152,2024-02-03 02:00:00,Delhi,28.6139,77.209
29.2,43.2,0.533,9.5,11.4,152,2024-02-03 03:00:00,Delhi,28.6139,77.209
25.1,36.9,0.501,9.0,11.6,151,2024-02-03 04:00:00,Delhi,28.6139,77.209
21.0,29.9,0.535,11.3,13.9,150,2024-02-03 05:00:00,Delhi,28.6139,77.209
20.3,29.0,0.662,17.6,17.7,148,2024-02-03 06:00:00,Delhi,28.6139,77.209
25.7,36.7,0.832,26.0,22.9,144,2024-02-03 07:00:00,Delhi,28.6139,77.209
32.9,47.0,0.927,30.8,26.6,140,2024-02-03 08:00:00,Delhi,28.6139,77.209
31.7,45.2,0.879,28.5,27.2,135,2024-02-03 09:00:00,Delhi,28.6139,77.209
30.6,43.8,0.755,22.7,26.3,130,2024-02-03 10:00:00,Delhi,28.6139,77.209
30.2,43.2,0.638,17.7,25.5,125,2024-02-03 11:00:00,Delhi,28.6139,77.209
28.2,40.5,0.528,13.4,24.9,121,2024-02-03 12:00:00,Delhi,28.6139,77.209
26.8,39.3,0.425,10.0,24.3,117,2024-02-03 13:00:00,Delhi,28.6139,77.209
26.4,40.6,0.417,12.7,24.8,114,2024-02-03 14:00:00,Delhi,28.6139,77.209
27.4,43.5,0.56,26.5,26.5,112,2024-02-03 15:00:00,Delhi,28.6139,77.209
30.3,48.4,0.797,46.3,29.2,110,2024-02-03 16:00:00,Delhi,28.6139,77.209
50.8,79.6,0.872,53.2,31.2,109,2024-02-03 17:00:00,Delhi,28.6139,77.209
68.0,105.0,1.127,56.8,38.7,107,2024-02-03 18:00:00,Delhi,28.6139,77.209
75.4,114.8,1.488,61.7,49.5,108,2024-02-03 19:00:00,Delhi,28.6139,77.209
82.9,125.7,1.82,66.0,61.3,109,2024-02-03 20:00:00,Delhi,28.6139,77.209
94.5,144.4,2.11,68.7,76.0,111,2024-02-03 21:00:00,Delhi,28.6139,77.209
106.9,163.4,2.373,70.6,91.8,115,2024-02-03 22:00:00,Delhi,28.6139,77.209
115.3,177.0,2.514,72.5,100.5,120,2024-02-03 23:00:00,Delhi,28.6139,77.209
115.0,178.3,2.482,75.8,97.4,126,2024-02-04 00:00:00,Delhi,28.6139,77.209
109.2,171.4,2.329,79.1,87.3,133,2024-02-04 01:00:00,Delhi,28.6139,77.209
98.0,155.5,2.119,78.2,76.4,140,2024-02-04 02:00:00,Delhi,28.6139,77.209
85.7,137.4,1.81,68.8,65.7,147,2024-02-04 03:00:00,Delhi,28.6139,77.209
78.2,124.8,1.444,55.3,54.2,151,2024-02-04 04:00:00,Delhi,28.6139,77.209
67.1,115.3,1.139,41.4,39.2,152,2024-02-04 05:00:00,Delhi,28.6139,77.209
63.8,127.1,1.087,41.9,36.7,153,2024-02-04 06:00:00,Delhi,28.6139,77.209
64.7,134.1,1.012,42.6,33.4,154,2024-02-04 07:00:00,Delhi,28.6139,77.209
67.3,136.9,0.931,42.0,32.2,155,2024-02-04 08:00:00,Delhi,28.6139,77.209
71.0,158.3,0.843,39.6,35.7,155,2024-02-04 09:00:00,Delhi,28.6139,77.209
69.8,169.0,0.75,36.1,41.3,156,2024-02-04 10:00:00,Delhi,28.6139,77.209
68.2,162.5,0.674,32.1,44.4,157,2024-02-04 11:00:00,Delhi,28.6139,77.209
67.3,154.1,0.617,26.1,42.6,158,2024-02-04 12:00:00,Delhi,28.6139,77.209
65.0,141.6,0.577,19.6,38.4,159,2024-02-04 13:00:00,Delhi,28.6139,77.209
63.8,134.6,0.575,17.7,34.2,160,2024-02-04 14:00:00,Delhi,28.6139,77.209
61.9,132.7,0.618,23.8,30.1,160,2024-02-04 15:00:00,Delhi,28.6139,77.209
61.7,122.0,0.699,34.6,26.1,161,2024-02-04 16:00:00,Delhi,28.6139,77.209
63.1,123.9,0.69,40.0,30.2,162,2024-02-04 17:00:00,Delhi,28.6139,77.209
65.7,122.5,0.691,40.2,30.1,162,2024-02-04 18:00:00,Delhi,28.6139,77.209
61.7,111.5,0.692,40.4,29.9,162,2024-02-04 19:00:00,Delhi,28.6139,77.209
57.0,101.5,0.684,39.4,29.3,162,2024-02-04 20:00:00,Delhi,28.6139,77.209
54.8,95.0,0.664,36.5,28.3,161,2024-02-04 21:00:00,Delhi,28.6139,77.209
54.6,93.1,0.635,32.5,26.9,160,2024-02-04 22:00:00,Delhi,28.6139,77.209
53.7,91.5,0.606,28.7,25.4,159,2024-02-04 23:00:00,Delhi,28.6139,77.209
51.2,88.7,0.572,25.4,23.8,158,2024-02-05 00:00:00,Delhi,28.6139,77.209
50.8,88.0,0.536,22.4,22.1,156,2024-02-05 01:00:00,Delhi,28.6139,77.209
52.6,92.9,0.52,20.4,20.7,155,2024-02-05 02:00:00,Delhi,28.6139,77.209
56.9,101.3,0.536,19.8,19.6,154,2024-02-05 03:00:00,Delhi,28.6139,77.209
56.3,96.6,0.572,20.2,18.9,154,2024-02-05 04:00:00,Delhi,28.6139,77.209
24.7,38.9,0.456,16.2,15.7,153,2024-02-05 05:00:00,Delhi,28.6139,77.209
19.6,31.1,0.455,17.6,17.7,152,2024-02-05 06:00:00,Delhi,28.6139,77.209
20.5,32.4,0.453,19.4,20.4,151,2024-02-05 07:00:00,Delhi,28.6139,77.209
22.5,39.3,0.445,19.9,22.3,150,2024-02-05 08:00:00,Delhi,28.6139,77.209
25.0,46.9,0.428,17.8,22.8,146,2024-02-05 09:00:00,Delhi,28.6139,77.209
26.0,48.9,0.405,14.3,22.6,141,2024-02-05 10:00:00,Delhi,28.6139,77.209
23.8,49.7,0.384,11.5,22.2,137,2024-02-05 11:00:00,Delhi,28.6139,77.209
